epoch,train_loss,train_accuracy,model_internal,model,fold,history_file
4,0.4088249066690119,0.9980487804878048,ResNet18,ResNet18,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_03/history.csv
5,0.4069624360014752,1.0,ResNet18,ResNet18,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_03/history.csv
6,0.4083138718256136,0.9990243902439024,ResNet18,ResNet18,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_03/history.csv
7,0.4163031325689176,0.997560975609756,ResNet18,ResNet18,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_03/history.csv
8,0.406307584948656,0.9985365853658535,ResNet18,ResNet18,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_03/history.csv
1,0.545380647473219,0.946341463414634,ResNet18,ResNet18,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_04/history.csv
2,0.4241897644066229,0.9970731707317072,ResNet18,ResNet18,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_04/history.csv
3,0.4271879748600285,0.9921951219512196,ResNet18,ResNet18,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_04/history.csv
4,0.4255137737785898,0.9965853658536584,ResNet18,ResNet18,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_04/history.csv
5,0.4275578887288163,0.9951219512195122,ResNet18,ResNet18,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_04/history.csv
6,0.4206803532344539,0.9960975609756098,ResNet18,ResNet18,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_04/history.csv
7,0.424355345179395,0.9926829268292684,ResNet18,ResNet18,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_04/history.csv
8,0.4074651768440153,0.9970731707317072,ResNet18,ResNet18,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_04/history.csv
1,0.5490321369868953,0.9468292682926828,ResNet18,ResNet18,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_05/history.csv
2,0.4381861273835345,0.9936585365853658,ResNet18,ResNet18,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_05/history.csv
3,0.4261052016514103,0.9960975609756098,ResNet18,ResNet18,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_05/history.csv
4,0.4185341988540277,0.995609756097561,ResNet18,ResNet18,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_05/history.csv
5,0.4248203615444462,0.9970731707317072,ResNet18,ResNet18,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_05/history.csv
6,0.4080651555410245,0.997560975609756,ResNet18,ResNet18,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_05/history.csv
7,0.4054484787219908,0.9990243902439024,ResNet18,ResNet18,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_05/history.csv
8,0.4043041504883184,0.9990243902439024,ResNet18,ResNet18,5,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_05/history.csv
1,0.5329536576387359,0.9517073170731708,ResNet18,ResNet18,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_06/history.csv
2,0.4211021384960267,0.997560975609756,ResNet18,ResNet18,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_06/history.csv
3,0.4190726070869259,0.997560975609756,ResNet18,ResNet18,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_06/history.csv
4,0.43033009444795,0.9936585365853658,ResNet18,ResNet18,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_06/history.csv
5,0.4076109958276516,0.9980487804878048,ResNet18,ResNet18,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_06/history.csv
6,0.4031501289111812,1.0,ResNet18,ResNet18,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_06/history.csv
7,0.401453517820777,0.9995121951219512,ResNet18,ResNet18,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_06/history.csv
8,0.411109960340872,0.997560975609756,ResNet18,ResNet18,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_06/history.csv
9,0.4101726463364392,0.9980487804878048,ResNet18,ResNet18,6,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_06/history.csv
1,0.5697182355857477,0.9317073170731708,ResNet18,ResNet18,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_07/history.csv
2,0.4458064946895692,0.9892682926829268,ResNet18,ResNet18,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_07/history.csv
3,0.4190135398725184,0.997560975609756,ResNet18,ResNet18,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_07/history.csv
4,0.4069976458026141,1.0,ResNet18,ResNet18,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_07/history.csv
5,0.4033510614022976,0.9985365853658535,ResNet18,ResNet18,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_07/history.csv
6,0.4250740500775779,0.9921951219512196,ResNet18,ResNet18,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_07/history.csv
7,0.4092449681351824,0.997560975609756,ResNet18,ResNet18,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_07/history.csv
8,0.4259979344577324,0.9951219512195122,ResNet18,ResNet18,7,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_07/history.csv
1,0.5483986196285341,0.9482926829268292,ResNet18,ResNet18,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_08/history.csv
2,0.4311931749088008,0.9936585365853658,ResNet18,ResNet18,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_08/history.csv
3,0.4212959859429336,0.9965853658536584,ResNet18,ResNet18,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_08/history.csv
4,0.4489065568040057,0.9897560975609756,ResNet18,ResNet18,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_08/history.csv
5,0.4236428671348385,0.9951219512195122,ResNet18,ResNet18,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_08/history.csv
6,0.418846025001712,0.9980487804878048,ResNet18,ResNet18,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_08/history.csv
7,0.4332254515915382,0.9917073170731708,ResNet18,ResNet18,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_08/history.csv
8,0.4059405562935806,0.9980487804878048,ResNet18,ResNet18,8,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_08/history.csv
1,0.5535266843656215,0.944390243902439,ResNet18,ResNet18,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_09/history.csv
2,0.4277199255547872,0.9941463414634146,ResNet18,ResNet18,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_09/history.csv
3,0.4163280945289426,0.9965853658536584,ResNet18,ResNet18,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_09/history.csv
4,0.4041262039905641,1.0,ResNet18,ResNet18,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_09/history.csv
5,0.4129878702687054,0.9995121951219512,ResNet18,ResNet18,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_09/history.csv
6,0.4035208643936529,1.0,ResNet18,ResNet18,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_09/history.csv
7,0.4076711573251864,0.9970731707317072,ResNet18,ResNet18,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_09/history.csv
8,0.4284631740756151,0.9921951219512196,ResNet18,ResNet18,9,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_09/history.csv
1,0.5575179334966148,0.9439024390243902,ResNet18,ResNet18,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_10/history.csv
2,0.4434533649537621,0.991219512195122,ResNet18,ResNet18,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_10/history.csv
3,0.421576746556817,0.997560975609756,ResNet18,ResNet18,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_10/history.csv
4,0.4162607137168326,0.9965853658536584,ResNet18,ResNet18,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_10/history.csv
5,0.411928016616077,0.9965853658536584,ResNet18,ResNet18,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_10/history.csv
6,0.4027078884985389,0.9995121951219512,ResNet18,ResNet18,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_10/history.csv
7,0.3982714196530784,1.0,ResNet18,ResNet18,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_10/history.csv
8,0.4139549528680196,0.9965853658536584,ResNet18,ResNet18,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_10/history.csv
9,0.4202720026853608,0.995609756097561,ResNet18,ResNet18,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_10/history.csv
10,0.400225889769996,0.9995121951219512,ResNet18,ResNet18,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_10/history.csv
11,0.4024520420446628,0.9980487804878048,ResNet18,ResNet18,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_10/history.csv
12,0.4188847261521874,0.9970731707317072,ResNet18,ResNet18,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_10/history.csv
13,0.4051973525489248,0.9990243902439024,ResNet18,ResNet18,10,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ResNet18/fold_10/history.csv
1,1.4103928679954716,0.7321951219512195,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_01/history.csv
2,0.7621915056647324,0.9146341463414634,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_01/history.csv
3,0.4906081729981957,0.977560975609756,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_01/history.csv
4,0.4656129788189399,0.9780487804878047,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_01/history.csv
5,0.4498740213673289,0.9858536585365854,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_01/history.csv
6,0.4391805590071329,0.988780487804878,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_01/history.csv
7,0.4368568108721477,0.988780487804878,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_01/history.csv
8,0.4307332064465778,0.9921951219512196,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_01/history.csv
9,0.4325620099974842,0.9902439024390244,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_01/history.csv
10,0.4220376920700073,0.9946341463414634,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,1,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_01/history.csv
1,1.4112376991132412,0.7595121951219512,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_02/history.csv
2,0.719053591169962,0.9360975609756098,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_02/history.csv
3,0.5025604182917898,0.973170731707317,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_02/history.csv
4,0.4555576640222131,0.9858536585365854,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_02/history.csv
5,0.4400726323011444,0.991219512195122,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_02/history.csv
6,0.4337373240982614,0.9926829268292684,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_02/history.csv
7,0.4246201853635834,0.9931707317073172,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_02/history.csv
8,0.427115831840329,0.9921951219512196,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_02/history.csv
9,0.4208762862042683,0.9970731707317072,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_02/history.csv
10,0.4143014272829381,0.9980487804878048,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_02/history.csv
11,0.4154829748083905,0.997560975609756,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_02/history.csv
12,0.4115196683930188,0.9960975609756098,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_02/history.csv
13,0.4134307932853698,0.995609756097561,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_02/history.csv
14,0.4107649834563092,0.9960975609756098,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_02/history.csv
15,0.4115511209208791,0.9960975609756098,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,2,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_02/history.csv
1,1.4084771811089865,0.6551219512195122,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_03/history.csv
2,0.7489540809538306,0.9302439024390244,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_03/history.csv
3,0.4878681564912563,0.9765853658536584,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_03/history.csv
4,0.4495402654787389,0.9897560975609756,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_03/history.csv
5,0.4427075947784796,0.9882926829268291,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_03/history.csv
6,0.431362729421476,0.9897560975609756,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_03/history.csv
7,0.4288707711056965,0.9921951219512196,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_03/history.csv
8,0.4204225381990758,0.9951219512195122,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_03/history.csv
9,0.4225673677863144,0.991219512195122,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_03/history.csv
10,0.4184097735474749,0.9960975609756098,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_03/history.csv
11,0.4167495048918375,0.9965853658536584,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,3,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_03/history.csv
1,1.392887267833803,0.7214634146341463,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_04/history.csv
2,0.8487148034863355,0.8965853658536586,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_04/history.csv
3,0.5180874856506906,0.9717073170731708,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_04/history.csv
4,0.4794077881371102,0.9770731707317072,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_04/history.csv
5,0.4413257290677326,0.9926829268292684,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_04/history.csv
6,0.4372708008928996,0.9882926829268291,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_04/history.csv
7,0.427043093588294,0.9921951219512196,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_04/history.csv
8,0.4237745012306586,0.9946341463414634,ShuffleNetV2_x0_5,ShuffleNetV2-×0.5,4,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/ShuffleNetV2_x0_5/fold_04/history.csv
