regime,job_tag,holdout,channel,snr_db,method,repeats,BER_mean,BER_std,BLER_mean,BLER_std,SER_no_denoise_mean,SER_no_denoise_std,SER_after_mean,SER_after_std,SNR_before_dB_mean,SNR_before_dB_std,SNR_after_dB_mean,SNR_after_dB_std,SNR_gain_dB_mean,SNR_gain_dB_std,us_per_frame_mean,us_per_frame_std,BER_mean_std
matched,MATCHED_Impulsive,,Impulsive,3.0,ML,5,0.06817830403645833,0.0008093521525702517,0.16396484375,0.0018782791850181077,,0.0,,0.0,,0.0,,0.0,,0.0,98.53262613622368,3.4145202111428374,6.818e-02 ± 8.09e-04
matched,MATCHED_Impulsive,,Impulsive,3.0,PNND,5,0.13052775065104166,0.012020081638719933,0.4419270833333333,0.04046186803481947,0.109149169921875,0.0008391763687022779,,0.0,-1.761060080919627,0.031246539184592175,,0.0,,0.0,1.3978446437098078,0.06106703104502556,1.305e-01 ± 1.20e-02
matched,MATCHED_Impulsive,,Impulsive,3.0,Proposed_CA_CNN_RNND,5,0.08773600260416665,0.0025271040363674504,0.30301106770833336,0.012298458615135491,0.109149169921875,0.0008391763687022779,0.109149169921875,0.0008304373892429784,-1.761060080919627,0.031246539184592175,4.749447012620978,0.023878940722831064,6.510507093540605,0.05011709566826585,1.5721457183796397,0.04545463074130296,8.774e-02 ± 2.53e-03
matched,MATCHED_Impulsive,,Impulsive,3.0,RNND_Zhu,5,0.089898681640625,0.00043721748873315556,0.2760579427083333,0.003471035224626643,0.109149169921875,0.0008391763687022779,0.072021484375,0.00039777048331740637,-1.761060080919627,0.031246539184592175,6.293814668966368,0.04252922188508628,8.054874749885995,0.052523648166260914,1.5357871082718098,0.03179499772614957,8.990e-02 ± 4.37e-04
matched,MATCHED_Impulsive,,Impulsive,3.0,SC,5,0.06805013020833334,0.0004702854616230031,0.16464843750000002,0.0013585864589876488,,0.0,,0.0,,0.0,,0.0,,0.0,2.4739702951137588,0.1080451094748758,6.805e-02 ± 4.70e-04
matched,MATCHED_Impulsive,,Impulsive,4.0,CNN_RNND,5,0.06055094401041668,0.00197135313614382,0.2189453125,0.007836115430977742,0.0874114990234375,0.0007730400319669585,0.08747049967447916,0.0007898345811527382,-0.8243177384591766,0.04151980607631494,5.565133655579343,0.034470680532850406,6.38945139403852,0.04747150134705548,1.5653429992804981,0.019577304111783746,6.055e-02 ± 1.97e-03
matched,MATCHED_Impulsive,,Impulsive,4.0,ML,5,0.044051106770833334,0.00141188651624845,0.1064453125,0.003149739987038348,,0.0,,0.0,,0.0,,0.0,,0.0,101.0996093441463,3.5518648376983313,4.405e-02 ± 1.41e-03
matched,MATCHED_Impulsive,,Impulsive,4.0,PNND,5,0.1026611328125,0.012605598732219989,0.3607421875,0.04076532760296543,0.0874114990234375,0.0007730400319669585,,0.0,-0.8243177384591766,0.04151980607631494,,0.0,,0.0,1.3800064778024534,0.06559089235161777,1.027e-01 ± 1.26e-02
matched,MATCHED_Impulsive,,Impulsive,4.0,Proposed_CA_CNN_RNND,5,0.06048177083333332,0.002466586909717664,0.219970703125,0.011484561148797846,0.0874114990234375,0.0007730400319669585,0.0874969482421875,0.0007736689251304593,-0.8243177384591766,0.04151980607631494,5.598197965401846,0.03535009547212875,6.422515703861023,0.04870768944471811,1.5704793099757808,0.02983166330657673,6.048e-02 ± 2.47e-03
matched,MATCHED_Impulsive,,Impulsive,4.0,RNND_Zhu,5,0.06359456380208332,0.0012295424121431808,0.202197265625,0.00701231113057854,0.0874114990234375,0.0007730400319669585,0.0557647705078125,0.0009076264988051041,-0.8243177384591766,0.04151980607631494,7.270886690595999,0.06997571481754726,8.095204429055176,0.03080363805162219,1.5551573407416677,0.032840350371179786,6.359e-02 ± 1.23e-03
matched,MATCHED_Impulsive,,Impulsive,4.0,SC,5,0.044012451171875,0.0016677762599695376,0.10680338541666667,0.00334728974994872,,0.0,,0.0,,0.0,,0.0,,0.0,2.4827133302096627,0.12217914138039311,4.401e-02 ± 1.67e-03
matched,MATCHED_Impulsive,,Impulsive,5.0,CNN_RNND,5,0.04176025390625,0.0005054322726310876,0.15716145833333334,0.003367410359846665,0.0687744140625,0.0003916191325443688,0.06880900065104166,0.00033361775835229066,0.23897835682191965,0.02014876355953283,6.410024069233853,0.0189408853767112,6.171045712411932,0.034398050995604,1.5638108076624728,0.03235438396155794,4.176e-02 ± 5.05e-04
matched,MATCHED_Impulsive,,Impulsive,5.0,ML,5,0.02743937174479167,0.0008702297268734689,0.06668294270833333,0.0011731176498888285,,0.0,,0.0,,0.0,,0.0,,0.0,102.24863667076534,3.745540844884845,2.744e-02 ± 8.70e-04
