model,fold,epoch,learning_rate,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,val_f1_macro,model_internal,history_file
Proposed,6,4,0.00029672214011,0.4203942149441416,0.4015927199394472,0.988780487804878,0.9935483870967742,0.9887790161376964,0.9937362368485442,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
Proposed,6,5,0.0002941892543907,0.4035397369105641,0.3914530386847834,0.9970731707317072,1.0,0.997075481508767,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
Proposed,6,6,0.0002909538931178,0.4030436904837445,0.3927265547936962,0.9951219512195122,1.0,0.995123118504944,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
Proposed,6,7,0.0002870318186463,0.397705197101686,0.3906127139445274,0.9985365853658535,1.0,0.9985371766286846,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
Proposed,6,8,0.0002824421389288,0.3946270473410443,0.3906435255081423,0.9995121951219512,1.0,0.999512194396482,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
Proposed,6,9,0.0002772072144234,0.3948583923025829,0.3906051529992011,0.9990243902439024,1.0,0.9990243887929636,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_06/history.csv
Proposed,7,1,0.0003,0.7554789368699236,0.4816382519660457,0.828780487804878,0.9419354838709676,0.8290867841852643,0.939464016176345,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
Proposed,7,2,0.0002996346075389,0.4454628822861648,0.4016711883006557,0.9785365853658536,0.9935483870967742,0.9785642402913238,0.9937116187668876,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
Proposed,7,3,0.0002985402103112,0.4171768743817399,0.4038770489154323,0.9907317073170732,0.9935483870967742,0.9907345751174782,0.9916095199677288,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
Proposed,7,4,0.00029672214011,0.4080106964053177,0.3942228576829356,0.9936585365853658,1.0,0.9936596590445028,1.0,ChiliLiteV2_NoColor_Ablation,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/chililite_improvements/ChiliLiteV2_NoColor_Ablation/fold_07/history.csv
