model,fold,epoch,learning_rate,train_loss,val_loss,train_accuracy,val_accuracy,train_f1_macro,val_f1_macro,model_internal,history_file
MobileNetV3-Small,5,10,0.0002713525491562,0.4031683513594836,0.3955100640173881,0.9995121951219512,1.0,0.999512194396482,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_05/history.csv
MobileNetV3-Small,5,11,0.0002649066664678,0.4034074196001379,0.3956529098172341,0.9985365853658535,1.0,0.998538359170194,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_05/history.csv
MobileNetV3-Small,6,1,0.0003,0.7048053897299418,0.5085031303667253,0.871219512195122,0.9419354838709676,0.8719391701427417,0.9342924475367524,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_06/history.csv
MobileNetV3-Small,6,2,0.0002996346075389,0.4376042688183668,0.4150984494916854,0.9917073170731708,1.0,0.9916988652676826,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_06/history.csv
MobileNetV3-Small,6,3,0.0002985402103112,0.425638242814599,0.406164558856718,0.9985365853658535,1.0,0.9985365788366036,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_06/history.csv
MobileNetV3-Small,6,4,0.00029672214011,0.431303787347747,0.4073195201735343,0.991219512195122,1.0,0.991215193078722,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_06/history.csv
MobileNetV3-Small,6,5,0.0002941892543907,0.4092993120449345,0.4012632616104618,0.9995121951219512,1.0,0.999512194396482,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_06/history.csv
MobileNetV3-Small,6,6,0.0002909538931178,0.4111464156174078,0.3985937383867079,0.9985365853658535,1.0,0.998537762103582,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_06/history.csv
MobileNetV3-Small,6,7,0.0002870318186463,0.4120722039734445,0.3993426561355591,0.9970731707317072,1.0,0.9970749445202,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_06/history.csv
MobileNetV3-Small,6,8,0.0002824421389288,0.4065891290874016,0.396718963307719,0.9980487804878048,1.0,0.9980487775859274,1.0,MobileNetV3_Small,/home/bt/Documents/Po/chili_fruit/dataset/Chili Growth Stage Original Dataset (1)/Chili Growth Stage Original Dataset/results/baselines/MobileNetV3_Small/fold_06/history.csv
