regime,job_tag,holdout,channel,snr_db,method,repeats,BER_mean,BER_std,BLER_mean,BLER_std,SER_no_denoise_mean,SER_no_denoise_std,SER_after_mean,SER_after_std,SNR_before_dB_mean,SNR_before_dB_std,SNR_after_dB_mean,SNR_after_dB_std,SNR_gain_dB_mean,SNR_gain_dB_std,us_per_frame_mean,us_per_frame_std
mixed,MIXED,,Impulsive,5.0,RNND_Zhu,5,0.05030517578125,0.001213207544054565,0.16585286458333334,0.004777233112447644,0.0687744140625,0.0003916191325443688,0.04557088216145834,0.0002037872071706055,0.23897835682191965,0.02014876355953283,8.18961697669759,0.0513309000573862,7.950638619875671,0.050693581246660874,1.5211240565804474,0.02152995543677315
mixed,MIXED,,Impulsive,5.0,SC,5,0.027473958333333336,0.0010455308211337509,0.06700846354166666,0.0012810599333426035,,0.0,,0.0,,0.0,,0.0,,0.0,2.5045613294120512,0.11963318261892122
mixed,MIXED,,Impulsive,6.0,CNN_RNND,5,0.0333740234375,0.001687863949393708,0.13014322916666665,0.0055117896520264385,0.053975423177083336,0.00023715297906239173,0.05409952799479166,0.0002465814856931327,1.2278990554162639,0.025542822799908205,7.086492267005065,0.06441474328404082,5.8585932115888015,0.04651197152264874,1.5502491028958805,0.03519095906436086
mixed,MIXED,,Impulsive,6.0,ML,5,0.01798095703125,0.0005860293281088932,0.04381510416666667,0.001332996882268476,,0.0,,0.0,,0.0,,0.0,,0.0,102.2692220715271,3.9273763483889788
mixed,MIXED,,Impulsive,6.0,PNND,5,0.049479166666666664,0.006009100648444357,0.18411458333333333,0.020302249897977704,0.053975423177083336,0.00023715297906239173,,0.0,1.2278990554162639,0.025542822799908205,,0.0,,0.0,1.4000608909251846,0.05899742240599419
mixed,MIXED,,Impulsive,6.0,Proposed_CA_CNN_RNND,5,0.030629475911458332,0.002869635158847392,0.11954752604166666,0.01205045524113602,0.053975423177083336,0.00023715297906239173,0.054087320963541664,0.00029425691048422746,1.2278990554162639,0.025542822799908205,7.37773775348794,0.046606838007973266,6.149838698071676,0.03757458646909043,1.5966284308888135,0.1089575815609793
mixed,MIXED,,Impulsive,6.0,RNND_Zhu,5,0.03680419921874999,0.0019479922562142722,0.12677408854166666,0.008287486481116123,0.053975423177083336,0.00023715297906239173,0.03749898274739583,0.00041866155250964266,1.2278990554162639,0.025542822799908205,9.04940261701462,0.03585996343396143,7.821503561598357,0.0487750898092226,1.5374559382053121,0.020998489410472578
mixed,MIXED,,Impulsive,6.0,SC,5,0.01807861328125,0.0006181598922323664,0.04407552083333333,0.0013514996209582522,,0.0,,0.0,,0.0,,0.0,,0.0,2.517090024412027,0.11830048295345727
mixed,MIXED,,Impulsive,7.0,CNN_RNND,5,0.024957275390625002,0.0016006559426850612,0.10096028645833335,0.007987831225332316,0.04247334798177083,0.00033085349266751224,0.04251302083333333,0.0003623154756551301,2.241744711986233,0.05019232894838264,7.869036301726945,0.0478763905164861,5.627291589740713,0.0919629496988058,1.5278794762707548,0.03142650372036558
mixed,MIXED,,Impulsive,7.0,ML,5,0.011875406901041666,0.0007320191017643771,0.028971354166666668,0.0015916021497076782,,0.0,,0.0,,0.0,,0.0,,0.0,101.4521840014974,3.82299993245447
mixed,MIXED,,Impulsive,7.0,PNND,5,0.03746744791666666,0.0053183655054097004,0.14182942708333332,0.02027563025658732,0.04247334798177083,0.00033085349266751224,,0.0,2.241744711986233,0.05019232894838264,,0.0,,0.0,1.3837605782403748,0.07155665755868999
mixed,MIXED,,Impulsive,7.0,Proposed_CA_CNN_RNND,5,0.022432454427083335,0.002600641646413026,0.092236328125,0.012691347203916887,0.04247334798177083,0.00033085349266751224,0.04255879720052084,0.00031754742127647416,2.241744711986233,0.05019232894838264,8.248722191364562,0.05251425419079232,6.00697747937833,0.0783885402020425,1.5700881704105996,0.07735573703594506
mixed,MIXED,,Impulsive,7.0,RNND_Zhu,5,0.027386474609375,0.0012106887329420696,0.097216796875,0.005345942631766462,0.04247334798177083,0.00033085349266751224,0.03110860188802083,0.0004479724531401704,2.241744711986233,0.05019232894838264,9.8597668270877,0.07870590191900022,7.618022115101466,0.04771557392688545,1.5262100229544253,0.03323411128975427
mixed,MIXED,,Impulsive,7.0,SC,5,0.011905924479166666,0.0006937707507454366,0.029166666666666667,0.0015056438234049105,,0.0,,0.0,,0.0,,0.0,,0.0,2.520712028323639,0.11312507831951854
mixed,MIXED,,Rayleigh,0.0,CNN_RNND,5,0.28345133463541666,0.001635921209100984,0.754443359375,0.004821597067766548,0.21169637044270834,0.0006309980266991221,0.2118316650390625,0.0005642703954762988,-6.231190958613324,0.025899440620617126,1.7846682756378858,0.03332022708431291,8.01585923425121,0.02239399996106335,1.1282980646380263,0.03448374157602155
mixed,MIXED,,Rayleigh,0.0,ML,5,0.19875284830729167,0.0021858318151824294,0.458349609375,0.0041293539836853065,,0.0,,0.0,,0.0,,0.0,,0.0,0.9445729157656994,0.033076127329321955
mixed,MIXED,,Rayleigh,0.0,PNND,5,0.30077921549479164,0.0018270859269559196,0.7880859375,0.005273412382591935,0.21169637044270834,0.0006309980266991221,,0.0,-6.231190958613324,0.025899440620617126,,0.0,,0.0,0.894861390558314,0.03392323902447725
mixed,MIXED,,Rayleigh,0.0,Proposed_CA_CNN_RNND,5,0.2255025227864583,0.0020681323362207356,0.652685546875,0.009114474341331218,0.21169637044270834,0.0006309980266991221,0.2125457763671875,0.00046832856023976556,-6.231190958613324,0.025899440620617126,2.528686862629347,0.007883018108644694,8.759877821242672,0.02492064549923479,1.1227658527938424,0.04182413965250897
mixed,MIXED,,Rayleigh,0.0,RNND_Zhu,5,0.2897623697916667,0.0019285376319336167,0.7203287760416666,0.006092274805163975,0.21169637044270834,0.0006309980266991221,0.19825744628906247,0.0007534196103288855,-6.231190958613324,0.025899440620617126,2.2690714400807814,0.02359230037197571,8.500262398694105,0.043909265881283355,1.0889895217284598,0.05154311624400112
mixed,MIXED,,Rayleigh,0.0,SC,5,0.19994303385416667,0.001881991548191149,0.4624348958333333,0.0029147296104417007,,0.0,,0.0,,0.0,,0.0,,0.0,2.121205337365003,0.08572733932829305
mixed,MIXED,,Rayleigh,1.0,CNN_RNND,5,0.24617106119791665,0.0032290248044959903,0.6859212239583333,0.0055202541407379175,0.1888031005859375,0.0016422699762590623,0.188995361328125,0.0015177659415323696,-5.267883139415895,0.02242399129126436,2.261468759967156,0.03397055653834705,7.529351899383052,0.04428879069404095,1.1222355472758259,0.042887790453445346
mixed,MIXED,,Rayleigh,1.0,ML,5,0.15405069986979167,0.0025477294047804235,0.3613444010416667,0.005326643920964468,,0.0,,0.0,,0.0,,0.0,,0.0,0.9975396987253287,0.06735692536203897
mixed,MIXED,,Rayleigh,1.0,PNND,5,0.26493326822916663,0.005523002493774357,0.723486328125,0.01208891969654266,0.1888031005859375,0.0016422699762590623,,0.0,-5.267883139415895,0.02242399129126436,,0.0,,0.0,0.8983187039272403,0.022044654013196937
mixed,MIXED,,Rayleigh,1.0,Proposed_CA_CNN_RNND,5,0.1834716796875,0.0021840984335243494,0.5594075520833333,0.006169618175170615,0.1888031005859375,0.0016422699762590623,0.18965962727864585,0.001266850183615877,-5.267883139415895,0.02242399129126436,2.976733727292872,0.02500831459364925,8.244616866708766,0.032049190641610985,1.1433100913412393,0.046548709511236346
mixed,MIXED,,Rayleigh,1.0,RNND_Zhu,5,0.2509989420572917,0.003966563884671725,0.6456868489583334,0.008501680955912852,0.1888031005859375,0.0016422699762590623,0.16957295735677083,0.00178493992857966,-5.267883139415895,0.02242399129126436,2.927430269472229,0.05108640926914917,8.195313408888124,0.049175037407355446,1.0780342279304023,0.01568909962050472
mixed,MIXED,,Rayleigh,1.0,SC,5,0.15465494791666665,0.003014651734424761,0.36432291666666666,0.005706313822494847,,0.0,,0.0,,0.0,,0.0,,0.0,2.102277846915968,0.09641513547138414
mixed,MIXED,,Rayleigh,2.0,CNN_RNND,5,0.20796101888020835,0.0010551415553150046,0.6113118489583333,0.005101831641634458,0.16763814290364584,0.0008873087520787556,0.16775004069010419,0.0009036100913682893,-4.2618398922991885,0.023685164490094186,2.764271953487037,0.02706596537185987,7.026111845786227,0.024052136310822734,1.090291635819085,0.018796796865352794
mixed,MIXED,,Rayleigh,2.0,ML,5,0.11285603841145833,0.0015214202164352648,0.2666178385416667,0.003926289337327108,,0.0,,0.0,,0.0,,0.0,,0.0,0.9390796549268998,0.033992071634395556
mixed,MIXED,,Rayleigh,2.0,PNND,5,0.227484130859375,0.0026815037202722143,0.6488444010416667,0.008662501740436325,0.16763814290364584,0.0008873087520787556,,0.0,-4.2618398922991885,0.023685164490094186,,0.0,,0.0,0.9093777028586677,0.02924145796982383
mixed,MIXED,,Rayleigh,2.0,Proposed_CA_CNN_RNND,5,0.143292236328125,0.002409325802657135,0.4618489583333334,0.004172432407029497,0.16763814290364584,0.0008873087520787556,0.16835530598958331,0.001469498761372424,-4.2618398922991885,0.023685164490094186,3.4683650414665075,0.025484841379065388,7.730204933765696,0.017670304649520067,1.1589703433401155,0.09029210926517005
mixed,MIXED,,Rayleigh,2.0,RNND_Zhu,5,0.210614013671875,0.002137567011208496,0.5625000000000001,0.00712715952012085,0.16763814290364584,0.0008873087520787556,0.1434661865234375,0.001199288619191271,-4.2618398922991885,0.023685164490094186,3.6209006358653193,0.044561319289583,7.882740528164509,0.02710707162070987,1.1030242982693985,0.057277008974529225
mixed,MIXED,,Rayleigh,2.0,SC,5,0.1135986328125,0.0013917302003413692,0.269287109375,0.004047796261538374,,0.0,,0.0,,0.0,,0.0,,0.0,2.134050193565902,0.17664621849792733
mixed,MIXED,,Rayleigh,3.0,CNN_RNND,5,0.17068684895833333,0.001683382484730349,0.5228190104166666,0.004584314067990098,0.1466796875,0.0006761344502390506,0.14678141276041667,0.0006844057830775624,-3.257194994126152,0.045899722623892865,3.320832807660584,0.022446098361577255,6.578027801786736,0.04480578227079658,1.1178229347782085,0.011937177060578176
mixed,MIXED,,Rayleigh,3.0,ML,5,0.07716267903645832,0.0014962018823017232,0.18400065104166666,0.003897338875471576,,0.0,,0.0,,0.0,,0.0,,0.0,0.956740818007044,0.04699948711909272
mixed,MIXED,,Rayleigh,3.0,PNND,5,0.19157511393229168,0.004988463017527465,0.5673014322916667,0.012063638048177009,0.1466796875,0.0006761344502390506,,0.0,-3.257194994126152,0.045899722623892865,,0.0,,0.0,0.911529737853319,0.05450005238935759
mixed,MIXED,,Rayleigh,3.0,Proposed_CA_CNN_RNND,5,0.10834147135416668,0.0021466512672060002,0.3656412760416667,0.005857961978781862,0.1466796875,0.0006761344502390506,0.14714457194010416,0.0008547903479259858,-3.257194994126152,0.045899722623892865,4.022530970520625,0.01942312495939118,7.279725964646778,0.04382120990205717,1.1114831219553403,0.01855130465873298
mixed,MIXED,,Rayleigh,3.0,RNND_Zhu,5,0.17417805989583335,0.0023911235998570323,0.480810546875,0.006735754844796274,0.1466796875,0.0006761344502390506,0.1190826416015625,0.0008474590352386212,-3.257194994126152,0.045899722623892865,4.390793408953837,0.03374134034327556,7.6479884030799905,0.05282558503806751,1.0821722317662836,0.016712425638296204
mixed,MIXED,,Rayleigh,3.0,SC,5,0.07740275065104166,0.0014726466294662172,0.18531901041666668,0.004257281753482452,,0.0,,0.0,,0.0,,0.0,,0.0,2.1033976054241066,0.12155688636819419
mixed,MIXED,,Rayleigh,4.0,CNN_RNND,5,0.13560587565104165,0.00043251781599655753,0.4375651041666667,0.005320734859661587,0.126556396484375,0.00024241259755030607,0.12668050130208333,0.0002191406255288747,-2.2846132390006013,0.05093624022688011,3.9247328375673716,0.02073597056892849,6.209346076567973,0.0688204838335031,1.0909466482189603,0.016690528841042655
mixed,MIXED,,Rayleigh,4.0,ML,5,0.050002034505208334,0.0010113762562611347,0.12102864583333332,0.0018381841814502173,,0.0,,0.0,,0.0,,0.0,,0.0,1.0004184578823092,0.08430259177242093
mixed,MIXED,,Rayleigh,4.0,PNND,5,0.15408121744791667,0.004880451055222277,0.480615234375,0.012244733443852601,0.126556396484375,0.00024241259755030607,,0.0,-2.2846132390006013,0.05093624022688011,,0.0,,0.0,0.943123617010618,0.052770606020126516
mixed,MIXED,,Rayleigh,4.0,Proposed_CA_CNN_RNND,5,0.07887166341145833,0.002497946571402288,0.27960611979166666,0.012404997400723192,0.126556396484375,0.00024241259755030607,0.1267862955729167,0.0004704367128608341,-2.2846132390006013,0.05093624022688011,4.630731152416537,0.017447960657740395,6.915344391417138,0.06703806275254692,1.1292396967140423,0.03208605645827269
mixed,MIXED,,Rayleigh,4.0,RNND_Zhu,5,0.1361429850260417,0.0021772366588390262,0.3931966145833333,0.007741520895405101,0.126556396484375,0.00024241259755030607,0.09742228190104167,0.0004858246571410631,-2.2846132390006013,0.05093624022688011,5.221837998363624,0.029628895666507993,7.506451237364226,0.0427334153823642,1.0798447722966862,0.022592118541154227
mixed,MIXED,,Rayleigh,4.0,SC,5,0.05038655598958334,0.0011772122523508858,0.122314453125,0.0015916021497076754,,0.0,,0.0,,0.0,,0.0,,0.0,2.0997987974169523,0.09527844235490984
mixed,MIXED,,Rayleigh,5.0,CNN_RNND,5,0.10555419921875,0.0014427532700886211,0.35670572916666665,0.008144406674227963,0.10887858072916667,0.0009566948422693724,0.10899759928385415,0.000962241117728269,-1.3047514042358699,0.03229380471066236,4.535239741587985,0.030906325030126143,5.839991145823854,0.03609654753250846,1.0949979999471302,0.01719829380828107
mixed,MIXED,,Rayleigh,5.0,ML,5,0.03088785807291667,0.0013107685660250022,0.07493489583333332,0.0028281232390096798,,0.0,,0.0,,0.0,,0.0,,0.0,0.9815044090070538,0.09609746137103757
mixed,MIXED,,Rayleigh,5.0,PNND,5,0.123626708984375,0.005266741241269637,0.4018717447916667,0.015121879276706772,0.10887858072916667,0.0009566948422693724,,0.0,-1.3047514042358699,0.03229380471066236,,0.0,,0.0,0.9351257953464179,0.05242477704647274
mixed,MIXED,,Rayleigh,5.0,Proposed_CA_CNN_RNND,5,0.055462646484375,0.0018112581829444608,0.2059895833333333,0.010586686211479077,0.10887858072916667,0.0009566948422693724,0.1091644287109375,0.000838119846972631,-1.3047514042358699,0.03229380471066236,5.2545754592872225,0.023858985810220164,6.559326863523093,0.024722479014484405,1.1106225296468135,0.014930074061183556
mixed,MIXED,,Rayleigh,5.0,RNND_Zhu,5,0.10569051106770835,0.0023592958745818145,0.3170084635416667,0.010346750224454462,0.10887858072916667,0.0009566948422693724,0.0791046142578125,0.0010403217136556548,-1.3047514042358699,0.03229380471066236,6.06685640212927,0.04132110872487403,7.371607806365139,0.03890848667431522,1.0695696119000786,0.03612723644053235
mixed,MIXED,,Rayleigh,5.0,SC,5,0.03115641276041666,0.0013613599374886055,0.07571614583333333,0.00257192360353232,,0.0,,0.0,,0.0,,0.0,,0.0,2.143904866140171,0.06589895837385547
mixed,MIXED,,Rayleigh,6.0,CNN_RNND,5,0.07978312174479167,0.0014472183629377251,0.281640625,0.008639995335098868,0.09218851725260417,0.0007024661409298391,0.09226379394531249,0.0006825302570748513,-0.2750865756209834,0.01588877786729216,5.212661188111893,0.025572643553578807,5.4877477637328775,0.01098573013545274,1.09243346552527,0.01919685094784756
mixed,MIXED,,Rayleigh,6.0,ML,5,0.01803792317708333,0.0010200309957701307,0.04402669270833333,0.0022152763002630514,,0.0,,0.0,,0.0,,0.0,,0.0,0.9458230313915313,0.051730596278000106
mixed,MIXED,,Rayleigh,6.0,PNND,5,0.09447224934895834,0.0050013046085874684,0.31956380208333335,0.016106436460494058,0.09218851725260417,0.0007024661409298391,,0.0,-0.2750865756209834,0.01588877786729216,,0.0,,0.0,0.9009405308309699,0.033829045882235155
mixed,MIXED,,Rayleigh,6.0,Proposed_CA_CNN_RNND,5,0.037994384765625,0.0020537546592255046,0.146923828125,0.01029863240731466,0.09218851725260417,0.0007024661409298391,0.0924652099609375,0.000763385218625285,-0.2750865756209834,0.01588877786729216,5.938112060886195,0.029237289678756686,6.213198636507178,0.015814589231135316,1.1317111803540076,0.05494303020357047
mixed,MIXED,,Rayleigh,6.0,RNND_Zhu,5,0.07772623697916667,0.0016782417531820363,0.24143880208333335,0.0073480064375790475,0.09218851725260417,0.0007024661409298391,0.0632354736328125,0.0006108557420114017,-0.2750865756209834,0.01588877786729216,6.985437880952188,0.030024525010373324,7.260524456573171,0.03533408206763808,1.0726528463086045,0.01946493829406847
mixed,MIXED,,Rayleigh,6.0,SC,5,0.0179931640625,0.0008790675356722546,0.04412434895833334,0.0017768115689636838,,0.0,,0.0,,0.0,,0.0,,0.0,2.1669569984320938,0.09054242352578432
mixed,MIXED,,Rayleigh,7.0,CNN_RNND,5,0.058274332682291666,0.0019372400054678204,0.2147786458333333,0.009179095887222795,0.07732645670572916,0.0004800931182401701,0.0772552490234375,0.0005029102844314259,0.697243034887864,0.029231383121979974,5.912342823723866,0.010604508889780088,5.215099788836001,0.03485779096910731,1.0963967137437673,0.02401467734454853
mixed,MIXED,,Rayleigh,7.0,ML,5,0.009749348958333333,0.00020655488845823956,0.024007161458333332,0.0006303683831717801,,0.0,,0.0,,0.0,,0.0,,0.0,0.9508552068382414,0.04490605978409762
mixed,MIXED,,Rayleigh,7.0,PNND,5,0.07098592122395833,0.004424788076384123,0.25004882812500007,0.015902138335778665,0.07732645670572916,0.0004800931182401701,,0.0,0.697243034887864,0.029231383121979974,,0.0,,0.0,0.9284226242319468,0.04661563037429898
mixed,MIXED,,Rayleigh,7.0,Proposed_CA_CNN_RNND,5,0.024698893229166668,0.0020958860044389357,0.09829101562499999,0.008683767784023199,0.07732645670572916,0.0004800931182401701,0.07753194173177083,0.0007005078711604503,0.697243034887864,0.029231383121979974,6.657955064906554,0.04559747971672322,5.960712030018689,0.03862636210461855,1.1024239900810548,0.023216925502413912
mixed,MIXED,,Rayleigh,7.0,RNND_Zhu,5,0.057118733723958336,0.0017599940008906506,0.18206380208333334,0.007930166212309355,0.07732645670572916,0.0004800931182401701,0.05019632975260417,0.00041851322464947786,0.697243034887864,0.029231383121979974,7.8929910648698804,0.03520287106058385,7.195748029982016,0.04022728611287679,1.068610140464443,0.024975807677088215
mixed,MIXED,,Rayleigh,7.0,SC,5,0.009796142578125,0.00030168014783400326,0.024218750000000004,0.0007061814176405158,,0.0,,0.0,,0.0,,0.0,,0.0,2.192112452803485,0.0621010450993249
mixed,MIXED,,RicianLOS,0.0,CNN_RNND,5,0.22418009440104164,0.0019313793796422742,0.6424641927083334,0.006007987233853428,0.18106994628906253,0.0005072945006902988,0.18113606770833332,0.0005514480298831622,-2.6697593085263525,0.024073951060215468,2.5409706724943106,0.020070808571769433,5.2107299810206635,0.025876901301322974,1.1008864892877077,0.013800351646487536
mixed,MIXED,,RicianLOS,0.0,ML,5,0.15542195638020834,0.0031372687123028442,0.3626790364583333,0.0056577098781995985,,0.0,,0.0,,0.0,,0.0,,0.0,0.9546982577527766,0.04075251470094835
mixed,MIXED,,RicianLOS,0.0,PNND,5,0.22510782877604166,0.0031219298460695927,0.6386067708333334,0.00664941542501181,0.18106994628906253,0.0005072945006902988,,0.0,-2.6697593085263525,0.024073951060215468,,0.0,,0.0,0.9272820648220659,0.045140423931872356
mixed,MIXED,,RicianLOS,0.0,Proposed_CA_CNN_RNND,5,0.18015340169270833,0.002734162307217625,0.5465006510416667,0.009741962162754027,0.18106994628906253,0.0005072945006902988,0.18135579427083334,0.0007140269143549053,-2.6697593085263525,0.024073951060215468,3.0260456617426037,0.010207234246600829,5.695804970268955,0.02624493511526793,1.1502297184051713,0.06189416043396258
mixed,MIXED,,RicianLOS,0.0,RNND_Zhu,5,0.2100179036458333,0.0015612855801270778,0.5593098958333333,0.006143370312617229,0.18106994628906253,0.0005072945006902988,0.14224853515625,0.0009860229544661025,-2.6697593085263525,0.024073951060215468,3.6492281749812383,0.023266201892990425,6.31898748350759,0.03148396922374628,1.089199999645037,0.022777760538691596
mixed,MIXED,,RicianLOS,0.0,SC,5,0.15630696614583334,0.003194769218539251,0.3659016927083333,0.005639771739498059,,0.0,,0.0,,0.0,,0.0,,0.0,2.112425765214236,0.07677821652556752
mixed,MIXED,,RicianLOS,1.0,CNN_RNND,5,0.178485107421875,0.0024909128665159303,0.5430501302083333,0.007105056140214663,0.15665181477864584,0.0007003638275924264,0.15683085123697915,0.0006552737489166721,-1.6583048258439654,0.017564934118720402,3.1778307427872092,0.01812865094030494,4.836135568631174,0.016138447430820456,1.1072896957860696,0.0402128570683152
mixed,MIXED,,RicianLOS,1.0,ML,5,0.109124755859375,0.0019321587886175315,0.25901692708333335,0.0033600270823744634,,0.0,,0.0,,0.0,,0.0,,0.0,0.9963020659142785,0.0757314274688953
mixed,MIXED,,RicianLOS,1.0,PNND,5,0.18112996419270833,0.003113153640363274,0.540234375,0.008636008505792644,0.15665181477864584,0.0007003638275924264,,0.0,-1.6583048258439654,0.017564934118720402,,0.0,,0.0,0.9158314450511776,0.07324328998126109
mixed,MIXED,,RicianLOS,1.0,Proposed_CA_CNN_RNND,5,0.13621622721354168,0.002491891014881759,0.4383626302083333,0.0048033629592945356,0.15665181477864584,0.0007003638275924264,0.15709737141927083,0.0008801263417385645,-1.6583048258439654,0.017564934118720402,3.6117456381580455,0.020484093617600188,5.27005046400201,0.029061143699329932,1.1045922046074945,0.008756530643279678
mixed,MIXED,,RicianLOS,1.0,RNND_Zhu,5,0.16512858072916667,0.0010790408401704123,0.457373046875,0.004023755502324741,0.15665181477864584,0.0007003638275924264,0.11401875813802084,0.0006554277020214728,-1.6583048258439654,0.017564934118720402,4.549935612676689,0.018082338414800336,6.2082404385206535,0.022186303072031066,1.0792193696336956,0.025988602668668256
mixed,MIXED,,RicianLOS,1.0,SC,5,0.10991414388020833,0.0016788828940917067,0.26145833333333335,0.002416457813928434,,0.0,,0.0,,0.0,,0.0,,0.0,2.0860208849171613,0.05422663305930263
mixed,MIXED,,RicianLOS,2.0,CNN_RNND,5,0.13208007812499997,0.0021441720755548763,0.4289225260416667,0.007833368193095673,0.13059387207031253,0.00038637859892042513,0.13065185546875002,0.0005111555157691467,-0.6423629735843772,0.01943615277513942,3.9522869339995745,0.014920524912394522,4.5946499075839515,0.017014707050836048,1.0984903989689578,0.025955953149014305
mixed,MIXED,,RicianLOS,2.0,ML,5,0.06781005859375,0.0008080597781671383,0.162158203125,0.001283642197469432,,0.0,,0.0,,0.0,,0.0,,0.0,0.9363273439551751,0.04131860806209035
mixed,MIXED,,RicianLOS,2.0,PNND,5,0.13566691080729168,0.003622409242339631,0.4311686197916666,0.013185276504939319,0.13059387207031253,0.00038637859892042513,,0.0,-0.6423629735843772,0.01943615277513942,,0.0,,0.0,0.9114114732255985,0.02591297751769388
mixed,MIXED,,RicianLOS,2.0,Proposed_CA_CNN_RNND,5,0.09516805013020833,0.0025376996841588104,0.324853515625,0.009957592637355888,0.13059387207031253,0.00038637859892042513,0.13082173665364583,0.0004417383563141821,-0.6423629735843772,0.01943615277513942,4.342480919678411,0.010368203141194054,4.984843893262787,0.01945588269090301,1.1372284177468828,0.0781616374447166
mixed,MIXED,,RicianLOS,2.0,RNND_Zhu,5,0.11922810872395835,0.0019385215739104505,0.34842122395833336,0.00823702794833537,0.13059387207031253,0.00038637859892042513,0.0862335205078125,0.0009948124571320333,-0.6423629735843772,0.01943615277513942,5.643702226731006,0.04008143623370443,6.286065200315383,0.03361535104652064,1.0715021327693346,0.01847714760394394
mixed,MIXED,,RicianLOS,2.0,SC,5,0.068731689453125,0.0011418541537361279,0.16463216145833334,0.0023635312062919253,,0.0,,0.0,,0.0,,0.0,,0.0,2.0544516113811064,0.0771348434903463
mixed,MIXED,,RicianLOS,3.0,CNN_RNND,5,0.09467366536458334,0.0021670154770653096,0.3256510416666667,0.009239539145242495,0.10851338704427083,0.0010651113261951446,0.10862630208333332,0.0009157915087460129,0.3416960985349104,0.029402990095405,4.730901340410763,0.03364850221597009,4.389205241875852,0.03470637149400106,1.0891387205447245,0.03051779731557309
mixed,MIXED,,RicianLOS,3.0,ML,5,0.039251708984375,0.00097187826149936,0.09484049479166666,0.002121043642379931,,0.0,,0.0,,0.0,,0.0,,0.0,0.9893360489362143,0.08538930279025131
mixed,MIXED,,RicianLOS,3.0,PNND,5,0.09937337239583334,0.003804139850479458,0.3290690104166667,0.011054925455468639,0.10851338704427083,0.0010651113261951446,,0.0,0.3416960985349104,0.029402990095405,,0.0,,0.0,0.9209271487028066,0.046281168106788007
mixed,MIXED,,RicianLOS,3.0,Proposed_CA_CNN_RNND,5,0.063616943359375,0.0027217961671831743,0.230224609375,0.010932242931483302,0.10851338704427083,0.0010651113261951446,0.10860087076822918,0.0010607596332886443,0.3416960985349104,0.029402990095405,5.121217572453004,0.03705405274892382,4.779521473918093,0.04019407914299751,1.1018319355571293,0.024550255572810667
mixed,MIXED,,RicianLOS,3.0,RNND_Zhu,5,0.08261718750000001,0.0007522031030012602,0.2511881510416667,0.007002387441977176,0.10851338704427083,0.0010651113261951446,0.06434936523437501,0.0010407257300690449,0.3416960985349104,0.029402990095405,6.746761593204134,0.06000724903921523,6.405065494669225,0.044563826310359024,1.0795990419865122,0.03660566127560671
mixed,MIXED,,RicianLOS,3.0,SC,5,0.03935750325520833,0.0013229564688294361,0.09500325520833333,0.0023350589819716673,,0.0,,0.0,,0.0,,0.0,,0.0,2.0405471824839574,0.0779373704928405
mixed,MIXED,,RicianLOS,4.0,CNN_RNND,5,0.06238403320312501,0.002369571979526363,0.22978515625,0.009186704582446158,0.08742777506510416,0.0008240452488889849,0.08753153483072916,0.000842284234825034,1.30821476845402,0.04311485717558189,5.600671742155829,0.047191624550394266,4.292456973701809,0.025727965170035328,1.0832155112439068,0.01501436107035463
mixed,MIXED,,RicianLOS,4.0,ML,5,0.019740804036458334,0.0007764709851116388,0.04817708333333333,0.002036945151494762,,0.0,,0.0,,0.0,,0.0,,0.0,0.9860542642551687,0.09257345740799638
mixed,MIXED,,RicianLOS,4.0,PNND,5,0.0673828125,0.004396602942906557,0.238134765625,0.017661511472777527,0.08742777506510416,0.0008240452488889849,,0.0,1.30821476845402,0.04311485717558189,,0.0,,0.0,0.9073347314370039,0.05811995371886765
mixed,MIXED,,RicianLOS,4.0,Proposed_CA_CNN_RNND,5,0.03888753255208334,0.002495239978082247,0.14837239583333334,0.011303854479792637,0.08742777506510416,0.0008240452488889849,0.08748168945312501,0.0008791484616754091,1.30821476845402,0.04311485717558189,6.02779303528545,0.0304135921626617,4.719578266831431,0.0387415581404499,1.1064798021228248,0.044096571135229606
mixed,MIXED,,RicianLOS,4.0,RNND_Zhu,5,0.053232828776041664,0.0023506790626588604,0.17080078124999998,0.008265881943630113,0.08742777506510416,0.0008240452488889849,0.04634806315104167,0.00083140255104658,1.30821476845402,0.04311485717558189,7.952043355800077,0.07180176314215786,6.643828587346057,0.0558800938207319,1.0803291521218246,0.026394545000614472
mixed,MIXED,,RicianLOS,4.0,SC,5,0.019875081380208333,0.0006713635989745582,0.048583984375,0.001956512903673716,,0.0,,0.0,,0.0,,0.0,,0.0,2.048632582803596,0.08613604594620793
mixed,MIXED,,RicianLOS,5.0,CNN_RNND,5,0.03857421875,0.0024646710192381643,0.15123697916666667,0.009956960777704115,0.06825663248697916,0.0006858010456357733,0.06830647786458333,0.0006864533332059862,2.324046374613463,0.021036240017601994,6.572264973844992,0.022821188995645253,4.248218599231528,0.03019172833172028,1.0799085638761123,0.007948192591025766
mixed,MIXED,,RicianLOS,5.0,ML,5,0.008888753255208331,0.0005647996794112186,0.021923828125,0.0011314483262655985,,0.0,,0.0,,0.0,,0.0,,0.0,0.9423051437806862,0.0335172395434884
